Bellefonte,Pennsylvania,40.9141,-77.7683
Forest Hill,Texas,32.6619,-97.2662
Vail,Arizona,32.0217,-110.6937
Cypress Lake,Florida,26.5391,-81.9
Gladeview,Florida,25.8395,-80.2368
Monfort Heights,Ohio,39.1822,-84.6075
Braselton,Georgia,34.1088,-83.8128
Lapeer,Michigan,43.0447,-83.3254
Dunmore,Pennsylvania,41.4152,-75.6072
Georgetown,Georgia,31.9849,-81.226
Kittanning,Pennsylvania,40.8279,-79.5233
Clinton,Connecticut,41.298,-72.53
Vinings,Georgia,33.8608,-84.4686
Sharon,Pennsylvania,41.234,-80.4997
Claremont,New Hampshire,43.379,-72.3368
Oakland,New Jersey,41.0313,-74.2408
Fallsburg,New York,41.7391,-74.6038
Verde Village,Arizona,34.7122,-111.9943
Lynnfield,Massachusetts,42.5356,-71.0382
Irondale,Alabama,33.544,-86.6599
Lake Wylie,South Carolina,35.0997,-81.0677
Sturgis,Michigan,41.7995,-85.4182
Loganville,Georgia,33.8353,-83.8957
Lawrenceburg,Indiana,39.0986,-84.8713
Lakeland North,Washington,47.3374,-122.2812
West Carrollton,Ohio,39.6701,-84.2542
Finneytown,Ohio,39.2159,-84.5145
Ridge,New York,40.9068,-72.8816
Glen Carbon,Illinois,38.758,-89.983
New Hanover,Pennsylvania,40.3145,-75.5566
Marshall,Missouri,39.1147,-93.201
Medfield,Massachusetts,42.1848,-71.305
Lake Tapps,Washington,47.2307,-122.1694
Spearfish,South Dakota,44.4912,-103.8167
East Hampton,Connecticut,41.5696,-72.5074
Cedartown,Georgia,34.0223,-85.2479
Cloquet,Minnesota,46.7221,-92.4923
Weigelstown,Pennsylvania,39.9843,-76.8315
Lilburn,Georgia,33.8887,-84.1379
South Sioux City,Nebraska,42.4627,-96.4126
Maryville,Missouri,40.3428,-94.8701
Franklin,Louisiana,29.7851,-91.5098
Wawarsing,New York,41.7526,-74.4172
Brunswick,New York,42.7558,-73.5903
College,Alaska,64.8694,-147.8217
Clinton,New Jersey,40.6315,-74.8553
Lahaina,Hawaii,20.8848,-156.6618
Glendale,Wisconsin,43.1288,-87.9277
Terryville,New York,40.909,-73.0492
Othello,Washington,46.8221,-119.1652
Gulf Shores,Alabama,30.2759,-87.7013
Yulee,Florida,30.635,-81.5678
Athens,Texas,32.2041,-95.8321
Jupiter Farms,Florida,26.9224,-80.2187
Tarboro,North Carolina,35.9046,-77.5563
Wickliffe,Ohio,41.6072,-81.469
Elgin,Texas,30.352,-97.3879
Mercerville,New Jersey,40.236,-74.6916
La Homa,Texas,26.2773,-98.3579
Dover,Ohio,40.5302,-81.4805
Greenville,Ohio,40.1043,-84.6209
Borger,Texas,35.6598,-101.4012
Bonita,California,32.6652,-117.0295
Charlotte,Michigan,42.5662,-84.8304
Broussard,Louisiana,30.1393,-91.9538
Herrin,Illinois,37.7983,-89.0305
Choctaw,Oklahoma,35.48,-97.2666
Manvel,Texas,29.4793,-95.3659
Windsor Locks,Connecticut,41.9267,-72.6544
Los Alamos,New Mexico,35.8926,-106.2862
Oregon,Wisconsin,42.9253,-89.3892
Commerce,California,33.9963,-118.1519
Taylorville,Illinois,39.5328,-89.2804
Riviera Beach,Maryland,39.1628,-76.5263
Port Neches,Texas,29.9765,-93.946
Prineville,Oregon,44.2985,-120.8607
Lakeland,Tennessee,35.2585,-89.7308
Peru,Indiana,40.7594,-86.0757
White House,Tennessee,36.4648,-86.6665
Keokuk,Iowa,40.4095,-91.403
St. Ann,Missouri,38.7266,-90.3872
Mastic Beach,New York,40.7679,-72.8375
Justice,Illinois,41.7495,-87.8345
German Flatts,New York,42.9868,-74.9804
Elfers,Florida,28.214,-82.723
Lewisboro,New York,41.2697,-73.5827
Fulton,Missouri,38.8551,-91.9511
Minneola,Florida,28.6067,-81.7322
Oskaloosa,Iowa,41.2922,-92.6403
Urbana,Maryland,39.3237,-77.3411
Grand Terrace,California,34.0312,-117.3132
Panama City Beach,Florida,30.2369,-85.8775
Woodland Park,New Jersey,40.8905,-74.1945
Richmond,Texas,29.5825,-95.7602
Jackson,Wyoming,43.4721,-110.7745
Pennsville,New Jersey,39.6266,-75.5089
Fredericksburg,Texas,30.2661,-98.8749
Muscoy,California,34.155,-117.3477
Belmont,North Carolina,35.2211,-81.0402
Florence,New Jersey,40.0978,-74.7886
Annapolis Neck,Maryland,38.9408,-76.4997
Woolwich,New Jersey,39.74,-75.317
Jacksonville,Alabama,33.8088,-85.7545
Endicott,New York,42.098,-76.0639
Hopewell,Pennsylvania,40.5906,-80.2731
Cheney,Washington,47.4901,-117.579
Palos Heights,Illinois,41.6637,-87.7959
Cedar Grove,New Jersey,40.8565,-74.2287
Boone,Iowa,42.053,-93.877
North St. Paul,Minnesota,45.0137,-92.9995
Ocean Pines,Maryland,38.3825,-75.1475
Paris,Kentucky,38.2016,-84.2719
Irmo,South Carolina,34.1018,-81.1957
Cecil,Pennsylvania,40.3147,-80.1943
San Anselmo,California,37.9821,-122.5699
Marysville,California,39.1518,-121.5835
Ulster,New York,41.9699,-74.0041
Woodhaven,Michigan,42.132,-83.2374
Bedford,Ohio,41.3919,-81.5359
Trophy Club,Texas,33.0038,-97.1897
Cornwall,New York,41.4195,-74.054
Riverton,Wyoming,43.0421,-108.414
Shepherdsville,Kentucky,37.9806,-85.6999
Coventry,Connecticut,41.7828,-72.3394
Plymouth,Indiana,41.3483,-86.3187
Manchester,Tennessee,35.463,-86.0774
Waconia,Minnesota,44.8412,-93.7927
Stony Brook,New York,40.906,-73.1278
St. Peter,Minnesota,44.3296,-93.9659
Kingsbury,New York,43.344,-73.5395
Kelso,Washington,46.1236,-122.891
North Smithfield,Rhode Island,41.9727,-71.5514
Elkhorn,Wisconsin,42.6711,-88.5377
Gatesville,Texas,31.4419,-97.7351
Goldenrod,Florida,28.6114,-81.2916
Virginia,Minnesota,47.5169,-92.5128
Logan,Pennsylvania,40.5263,-78.4235
Chino Valley,Arizona,34.7593,-112.4107
Lakeside,Virginia,37.6133,-77.4768
Newington Forest,Virginia,38.7371,-77.2339
Blue Ash,Ohio,39.248,-84.3827
Lewisburg,Tennessee,35.4494,-86.7897
Wilmington,Ohio,39.4387,-83.8184
Tyngsborough,Massachusetts,42.6662,-71.429
Harrison,Wisconsin,44.1935,-88.2941
Holly Hill,Florida,29.2443,-81.0463
Lansdowne,Virginia,39.0846,-77.4839
New Baltimore,Michigan,42.6903,-82.7398
Gulfport,Florida,27.7463,-82.71
Forestville,Maryland,38.8518,-76.8708
Derby,Connecticut,41.3265,-73.0833
Kewanee,Illinois,41.2399,-89.9263
Orange City,Florida,28.9347,-81.2881
Lakeland Highlands,Florida,27.9572,-81.9496
Bastrop,Louisiana,32.7749,-91.9058
Gladstone,Oregon,45.3864,-122.5933
Winnetka,Illinois,42.1064,-87.7421
Markham,Illinois,41.6,-87.6905
Marion,Arkansas,35.2041,-90.2061
Leon Valley,Texas,29.4954,-98.6143
Joppatowne,Maryland,39.4181,-76.3516
West Plains,Missouri,36.7378,-91.868
Delhi,California,37.4306,-120.7759
Winchester,Tennessee,35.1898,-86.1074
Newcastle,Washington,47.5303,-122.1633
New Kensington,Pennsylvania,40.5711,-79.7521
Beatrice,Nebraska,40.2737,-96.7454
Poquoson,Virginia,37.1318,-76.3569
Clayton,California,37.9403,-121.9301
St. Marys,Pennsylvania,41.4574,-78.5342
Ottawa,Kansas,38.6,-95.2642
Larkspur,California,37.9393,-122.5313
Cottonwood,Arizona,34.7192,-112.0014
Mays Chapel,Maryland,39.4343,-76.6516
Shady Hills,Florida,28.4042,-82.5467
Lincolnwood,Illinois,42.0054,-87.7329
Arkansas City,Kansas,37.0726,-97.0385
North Castle,New York,41.1331,-73.695
Elon,North Carolina,36.1014,-79.5085
Palmer,Massachusetts,42.1888,-72.3112
Lumberton,New Jersey,39.9569,-74.8035
Massena,New York,44.9609,-74.8339
West Monroe,Louisiana,32.512,-92.1513
Parker,South Carolina,34.8514,-82.4512
Batesville,Arkansas,35.7687,-91.6226
Amherst,Ohio,41.4022,-82.2303
Grenada,Mississippi,33.7816,-89.813
North Union,Pennsylvania,39.9102,-79.6731
Ishpeming,Michigan,46.4862,-87.6658
Jesup,Georgia,31.5992,-81.8895
Ringwood,New Jersey,41.1064,-74.2749
Overlea,Maryland,39.3642,-76.5176
Speedway,Indiana,39.7937,-86.2479
Enumclaw,Washington,47.2017,-121.9897
Neosho,Missouri,36.8441,-94.3756
Wells Branch,Texas,30.4432,-97.6792
North Greenbush,New York,42.6706,-73.6632
Rehoboth,Massachusetts,41.8439,-71.2456
Lincoln City,Oregon,44.9751,-124.0073
Highlands,New York,41.3601,-74.0084
Northlake,Illinois,41.9143,-87.9054
Eatontown,New Jersey,40.2913,-74.0558
Newport,Oregon,44.6242,-124.0513
New Garden,Pennsylvania,39.8119,-75.7517
Harwich,Massachusetts,41.6957,-70.0684
Falmouth,Maine,43.7476,-70.2827
Freeport,Texas,28.9454,-95.3601
Webb City,Missouri,37.1413,-94.4676
Woodward,Oklahoma,36.4247,-99.4057
Lower Pottsgrove,Pennsylvania,40.2538,-75.5975
Melissa,Texas,33.2891,-96.5573
Brock Hall,Maryland,38.8617,-76.7549
Weston,Massachusetts,42.3589,-71.3001
James Island,South Carolina,32.7353,-79.9396
Kingsburg,California,36.5245,-119.5602
Pepperell,Massachusetts,42.6713,-71.6043
Platteville,Wisconsin,42.728,-90.4676
Eureka,Missouri,38.5015,-90.6492
Lovington,New Mexico,32.9125,-103.3277
Little Chute,Wisconsin,44.2905,-88.3206
Bainbridge,Georgia,30.9046,-84.5727
Sedro-Woolley,Washington,48.5112,-122.2321
Minden,Louisiana,32.6187,-93.2762
Grantsville,Utah,40.6148,-112.4777
Somerville,New Jersey,40.5696,-74.6092
Middle Valley,Tennessee,35.1877,-85.1958
Union Park,Florida,28.5645,-81.2354
South Charleston,West Virginia,38.3482,-81.711
Fairfax Station,Virginia,38.7942,-77.3358
Leeds,Alabama,33.5429,-86.5636
Holiday City-Berkeley,New Jersey,39.9639,-74.2787
East Bethel,Minnesota,45.3557,-93.2038
Richland,Pennsylvania,40.2841,-78.845
Festus,Missouri,38.2192,-90.4095
Riverview,Michigan,42.1728,-83.1935
Bath,New York,42.3219,-77.3083
Smithfield,Utah,41.8347,-111.8266
Weatherford,Oklahoma,35.5384,-98.6872
Miller Place,New York,40.9374,-72.9864
Rapho,Pennsylvania,40.1576,-76.458
Spring Lake,North Carolina,35.1842,-78.9959
Folkston,Georgia,30.8393,-82.0073
Macedonia,Ohio,41.3147,-81.4989
Carnot-Moon,Pennsylvania,40.5187,-80.2178
Jerome,Idaho,42.7183,-114.5159
Prairie Ridge,Washington,47.1443,-122.1408
Union,Missouri,38.44,-90.9927
Hamilton Square,New Jersey,40.2248,-74.6526
Moncks Corner,South Carolina,33.1631,-80.0135
Goulds,Florida,25.5614,-80.388
North Lebanon,Pennsylvania,40.3668,-76.4215
Newton,New Jersey,41.0534,-74.7527
Maltby,Washington,47.8027,-122.1044
Garden City,Idaho,43.6526,-116.2743
Somersworth,New Hampshire,43.2534,-70.8856
Bordentown,New Jersey,40.142,-74.7098
Norton,Ohio,41.0294,-81.6461
Ellwood City,Pennsylvania,40.8619,-80.283
Glenwood Springs,Colorado,39.5455,-107.3346
Greensburg,Indiana,39.3515,-85.5024
Tucson Estates,Arizona,32.1792,-111.1254
Macclenny,Florida,30.281,-82.1252
Echelon,New Jersey,39.8482,-74.9957
East Grand Rapids,Michigan,42.9464,-85.6088
Newberry,South Carolina,34.2812,-81.601
Lansing,Kansas,39.2428,-94.8971
Brookhaven,Mississippi,31.5803,-90.4432
Winfield,Kansas,37.274,-96.9499
Norwalk,Iowa,41.4895,-93.6913
West Deer,Pennsylvania,40.635,-79.8693
Camp Pendleton South,California,33.2284,-117.3791
Hudson,Florida,28.3594,-82.6888
Spencer,Massachusetts,42.2471,-71.9919
Robinson,Texas,31.4501,-97.1201
Newport East,Rhode Island,41.5158,-71.2878
Portales,New Mexico,34.1753,-103.3565
Port Washington,Wisconsin,43.3847,-87.8852
Waimea,Hawaii,20.0124,-155.6378
Green River,Wyoming,41.5124,-109.4708
Tremonton,Utah,41.7187,-112.1891
Cottage Grove,Oregon,43.7961,-123.0573
Upper,New Jersey,39.2563,-74.727
Valley Falls,Rhode Island,41.9234,-71.3923
Stafford,Connecticut,41.9876,-72.3122
Berkley,Colorado,39.8045,-105.0281
Robertsville,New Jersey,40.3395,-74.2939
Delavan,Wisconsin,42.6281,-88.6324
Patterson,New York,41.4849,-73.5921
Vineyard,Utah,40.3059,-111.7545
Richfield,Wisconsin,43.2372,-88.2413
Port Lavaca,Texas,28.6181,-96.6278
Otsego,Michigan,42.4575,-85.6979
Malvern,Arkansas,34.3734,-92.8205
Cadillac,Michigan,44.2494,-85.4163
Lake Station,Indiana,41.5729,-87.2599
Healdsburg,California,38.6229,-122.8651
Sandy,Oregon,45.3986,-122.2692
East Renton Highlands,Washington,47.4718,-122.0854
East Whiteland,Pennsylvania,40.0474,-75.5547
Red Bank,Tennessee,35.1117,-85.2961
Brown Deer,Wisconsin,43.1743,-87.975
Crestwood,Missouri,38.5569,-90.3782
Grants,New Mexico,35.1538,-107.8335
Wrentham,Massachusetts,42.0513,-71.3552
Malibu,California,34.0368,-118.7845
Smyrna,Delaware,39.2936,-75.6083
Bucyrus,Ohio,40.8054,-82.9719
Valencia West,Arizona,32.1355,-111.1123
Viera East,Florida,28.261,-80.715
Norfolk,Massachusetts,42.1163,-71.3295
Tomball,Texas,30.0951,-95.6194
Florida City,Florida,25.4418,-80.4685
Wanaque,New Jersey,41.044,-74.29
Scotts Valley,California,37.0555,-122.0118
Robstown,Texas,27.7886,-97.6685
Georgetown,South Carolina,33.3595,-79.2958
Lake Los Angeles,California,34.6097,-117.8339
Arlington,Tennessee,35.2594,-89.668
Somerset,Pennsylvania,40.005,-79.0778
Elma,New York,42.8231,-78.6371
Excelsior Springs,Missouri,39.339,-94.24
Diamond Springs,California,38.692,-120.8391
Kalaoa,Hawaii,19.7369,-156.0122
Dudley,Massachusetts,42.055,-71.9352
Carver,Massachusetts,41.8739,-70.7563
Cordele,Georgia,31.9563,-83.7694
Mendota,California,36.7555,-120.3776
Grafton,Wisconsin,43.3204,-87.948
Athol,Massachusetts,42.5841,-72.2177
Plymouth,Connecticut,41.6642,-73.0263
Eufaula,Alabama,31.9102,-85.1505
Glen Rock,New Jersey,40.9601,-74.1249
Cocoa Beach,Florida,28.3326,-80.6274
Clute,Texas,29.0256,-95.3975
Tamalpais-Homestead Valley,California,37.8793,-122.5382
Port St. John,Florida,28.4771,-80.7874
Endwell,New York,42.1185,-76.0219
Plano,Illinois,41.6757,-88.5294
Madison Heights,Virginia,37.4487,-79.1057
Guthrie,Oklahoma,35.8428,-97.4357
Dranesville,Virginia,38.9955,-77.3693
El Campo,Texas,29.1987,-96.2724
Accokeek,Maryland,38.6745,-77.0023
Evanston,Wyoming,41.2602,-110.9646
Pontiac,Illinois,40.8881,-88.6414
Griswold,Connecticut,41.5852,-71.9226
Dingman,Pennsylvania,41.3226,-74.9264
Franklin,Ohio,39.5538,-84.295
Gold Canyon,Arizona,33.3715,-111.4369
Cedarburg,Wisconsin,43.2991,-87.9887
Claiborne,Louisiana,32.5379,-92.1981
Putnam Valley,New York,41.3979,-73.8368
North Middleton,Pennsylvania,40.2462,-77.2168
Beachwood,Ohio,41.4759,-81.503
Seven Hills,Ohio,41.3805,-81.6737
Upper Montclair,New Jersey,40.8428,-74.2014
Martinsville,New Jersey,40.603,-74.5751
Elk City,Oklahoma,35.385,-99.4331
Scottdale,Georgia,33.795,-84.2634
Silver City,New Mexico,32.7784,-108.2698
Upper Uwchlan,Pennsylvania,40.0817,-75.7071
Wakefield,Virginia,38.823,-77.2407
Mitchellville,Maryland,38.9358,-76.8146
Spirit Lake,Iowa,43.4176,-95.1109
Woodland Park,Colorado,38.9985,-105.0594
Brattleboro,Vermont,42.8618,-72.6145
Bridgeton,Missouri,38.7673,-90.4275
Lower Gwynedd,Pennsylvania,40.188,-75.2373
Mexico,Missouri,39.1625,-91.8711
Archdale,North Carolina,35.9033,-79.9592
Bogalusa,Louisiana,30.7812,-89.8633
Center,Pennsylvania,40.6483,-80.2977
Newport,Tennessee,35.9617,-83.1977
Hanover,Pennsylvania,40.6669,-75.3979
Elwood,New York,40.8462,-73.3389
Florham Park,New Jersey,40.7773,-74.3953
Trinity,Florida,28.1809,-82.6581
Mack,Ohio,39.1503,-84.6792
Roma,Texas,26.4166,-99.006
Mountain Top,Pennsylvania,41.1353,-75.9045
Port Salerno,Florida,27.1461,-80.1895
Magalia,California,39.8228,-121.6078
Hanover,New Hampshire,43.7155,-72.1911
Magnolia,Arkansas,33.2774,-93.2261
Emmaus,Pennsylvania,40.5352,-75.4978
Jackson,Ohio,39.046,-82.6492
Nanakuli,Hawaii,21.3892,-158.1445
Mamakating,New York,41.586,-74.4951
Webster,Texas,29.5317,-95.1188
Richland,Pennsylvania,40.644,-79.9579
Elizabethtown,Pennsylvania,40.1534,-76.5991
East Windsor,Connecticut,41.9049,-72.5672
Show Low,Arizona,34.2671,-110.0384
Woods Cross,Utah,40.8731,-111.917
Byram,Mississippi,32.189,-90.2861
North Bellport,New York,40.7868,-72.9457
Fort Bliss,Texas,31.8137,-106.4119
Highland,Illinois,38.7602,-89.681
Kennebunk,Maine,43.3972,-70.5707
Lyndon,Kentucky,38.2644,-85.5891
Salisbury,Pennsylvania,40.038,-75.9961
Hailey,Idaho,43.5141,-114.3
Scottsburg,Indiana,38.6851,-85.783
Urbana,Ohio,40.1085,-83.7542
Schiller Park,Illinois,41.9586,-87.8693
Fenton,Michigan,42.7994,-83.7144
Lunenburg,Massachusetts,42.5897,-71.7199
Bayou Blue,Louisiana,29.6341,-90.6732
Los Alamitos,California,33.7972,-118.0594
Destrehan,Louisiana,29.9627,-90.3676
Minooka,Illinois,41.4507,-88.2792
Gardere,Louisiana,30.3582,-91.1345
Cascades,Virginia,39.0464,-77.3874
Hillsborough,California,37.5573,-122.3587
Lansing,New York,42.5667,-76.5316
Gardnerville Ranchos,Nevada,38.8872,-119.7426
Collegedale,Tennessee,35.0525,-85.0487
Summerfield,North Carolina,36.1973,-79.8997
Lakeville,Massachusetts,41.831,-70.9594
Snyder,Texas,32.7133,-100.9113
Tarrytown,New York,41.0647,-73.8673
Viera West,Florida,28.243,-80.7368
Wyandanch,New York,40.7467,-73.3769
Fairfield,Iowa,41.0061,-91.9669
Mount Sterling,Kentucky,38.0648,-83.9472
Granby,Connecticut,41.9694,-72.8346
Ravenna,Ohio,41.1613,-81.2421
Catskill,New York,42.2063,-73.9435
Bellmawr,New Jersey,39.8665,-75.0941
Angola,Indiana,41.6433,-85.0051
Coshocton,Ohio,40.2618,-81.848
Mendota Heights,Minnesota,44.8815,-93.14
Haysville,Kansas,37.5649,-97.3527
New Britain,Pennsylvania,40.3084,-75.2069
Tega Cay,South Carolina,35.039,-81.011
Amherst,New Hampshire,42.8705,-71.6068
Dent,Ohio,39.1922,-84.6593
Haddonfield,New Jersey,39.8955,-75.0346
Groton,Massachusetts,42.6137,-71.5614
Beachwood,New Jersey,39.9286,-74.2023
Bradford,Pennsylvania,41.9604,-78.6414
North Vernon,Indiana,39.017,-85.6317
Leicester,Massachusetts,42.24,-71.912
Travilah,Maryland,39.0571,-77.2458
Kaneohe Station,Hawaii,21.4451,-157.7515
Winton,California,37.3854,-120.6173
Celina,Ohio,40.5551,-84.5629
Hartsville,Tennessee,36.3921,-86.1568
Canyon Lake,California,33.6885,-117.2621
Burkburnett,Texas,34.0746,-98.5672
Lighthouse Point,Florida,26.2785,-80.0891
Eunice,Louisiana,30.4904,-92.4191
Greentree,New Jersey,39.8989,-74.9614
Westview,Florida,25.8826,-80.2415
DuBois,Pennsylvania,41.1225,-78.7564
Lamesa,Texas,32.7333,-101.9542
North Logan,Utah,41.7759,-111.8066
Berlin,New Hampshire,44.4869,-71.2599
Waupun,Wisconsin,43.6315,-88.738
Big Lake,Minnesota,45.3416,-93.7431
Hillsdale,Michigan,41.9266,-84.6356
Broomall,Pennsylvania,39.9694,-75.3529
Gloucester City,New Jersey,39.8924,-75.1172
Grand Rapids,Minnesota,47.238,-93.5327
Hawaiian Paradise Park,Hawaii,19.5828,-154.9693
Arizona City,Arizona,32.7506,-111.6707
Seymour,Tennessee,35.8761,-83.7742
Camp Verde,Arizona,34.5699,-111.8573
Weddington,North Carolina,35.0228,-80.7383
Ridgefield,New Jersey,40.8313,-74.0147
Poulsbo,Washington,47.7417,-122.6407
Nantucket,Massachusetts,41.2831,-70.0692
Stayton,Oregon,44.8033,-122.7983
Springdale,Ohio,39.2909,-84.476
Brookings,Oregon,42.0697,-124.3003
Damascus,Oregon,45.4233,-122.4437
Red Hook,New York,42.0188,-73.8788
Niles,Michigan,41.8346,-86.2473
Fuller Heights,Florida,27.9226,-81.9978
Mango,Florida,27.9915,-82.307
Fitzgerald,Georgia,31.7135,-83.2515
Huntingdon,Pennsylvania,40.5,-78.0097
Selma,Texas,29.5866,-98.3133
Satellite Beach,Florida,28.1782,-80.6019
Mayfield,Kentucky,36.737,-88.6446
Lanham,Maryland,38.9621,-76.8421
Franklin Lakes,New Jersey,41.0086,-74.2083
Gulf Gate Estates,Florida,27.2587,-82.5065
Yorktown,Indiana,40.183,-85.5123
Town and Country,Missouri,38.6317,-90.479
Fulton,New York,43.3171,-76.4162
Mount Sinai,New York,40.9372,-73.018
Princess Anne,Maryland,38.2054,-75.6969
Jefferson Hills,Pennsylvania,40.2927,-79.9329
Lindon,Utah,40.3414,-111.7187
Hamilton,Pennsylvania,39.9432,-77.7327
Canton,New York,44.5802,-75.1978
Maysville,Kentucky,38.6454,-83.7911
South Yarmouth,Massachusetts,41.6692,-70.2005
Campton Hills,Illinois,41.9499,-88.4166
Woodbury,New York,41.3284,-74.1004
Rifle,Colorado,39.5362,-107.7729
Bennettsville,South Carolina,34.6303,-79.6874
Walden,New York,41.5603,-74.1879
Grove City,Pennsylvania,41.1572,-80.0894
Lexington Park,Maryland,38.2543,-76.4415
Canandaigua,New York,42.8607,-77.3183
Merriam,Kansas,39.0186,-94.6933
Westwood,New Jersey,40.9878,-74.0308
Lower Burrell,Pennsylvania,40.5818,-79.7141
Valley Center,California,33.233,-117.0157
East Hanover,New Jersey,40.8192,-74.3638
Silverton,Oregon,45.0031,-122.7809
Wahpeton,North Dakota,46.2722,-96.6118
Bolivar,Missouri,37.6057,-93.4174
Storm Lake,Iowa,42.6431,-95.1969
Rostraver,Pennsylvania,40.1686,-79.8086
Whitehall,Michigan,43.4003,-86.3406
Lake Grove,New York,40.8586,-73.1168
Moss Bluff,Louisiana,30.3039,-93.2051
Norwell,Massachusetts,42.1608,-70.8177
Grosse Pointe Park,Michigan,42.3794,-82.9288
Four Corners,Texas,29.6705,-95.6596
Grand Haven,Michigan,43.0553,-86.2201
Holbrook,Massachusetts,42.1471,-71.0057
Two Rivers,Wisconsin,44.1564,-87.5824
Lawrenceburg,Tennessee,35.2497,-87.3325
Clinton,South Carolina,34.4777,-81.8636
Dobbs Ferry,New York,41.0127,-73.8698
Shiloh,Pennsylvania,39.9734,-76.792
Munhall,Pennsylvania,40.3937,-79.9004
Somers,Connecticut,41.9949,-72.453
Lake Morton-Berrydale,Washington,47.3325,-122.1032
Florence,Oregon,43.9914,-124.1062
Loyalsock,Pennsylvania,41.2743,-76.984
Browns Mills,New Jersey,39.9737,-74.5689
Guymon,Oklahoma,36.6901,-101.4776
Pike Creek Valley,Delaware,39.7296,-75.6993
Pompton Lakes,New Jersey,41.0024,-74.2859
Millsboro,Delaware,38.593,-75.3118
Kings Mountain,North Carolina,35.2348,-81.3501
Sussex,Wisconsin,43.1341,-88.2232
Ballston,New York,42.9542,-73.8794
Pearsall,Texas,28.8885,-99.0988
Ocean City,New Jersey,39.2682,-74.6019
Largo,Maryland,38.88,-76.8289
West Point,Utah,41.122,-112.0994
Gonzales,Louisiana,30.2132,-90.9234
Liberty Lake,Washington,47.6687,-117.1032
Spencer,Iowa,43.1468,-95.1534
Chalco,Nebraska,41.1817,-96.1353
Willistown,Pennsylvania,40.001,-75.4915
Saddlebrooke,Arizona,32.5385,-110.8582
Decatur,Indiana,40.8286,-84.9282
Heath,Ohio,40.0241,-82.4412
New Albany,Ohio,40.0802,-82.7883
Vermillion,South Dakota,42.7811,-96.9255
Wantage,New Jersey,41.2431,-74.6258
Westtown,Pennsylvania,39.9417,-75.5565
Manchester,Virginia,37.4902,-77.5396
Pocono,Pennsylvania,41.0612,-75.3102
Cusseta,Georgia,32.347,-84.787
Walker Mill,Maryland,38.8754,-76.8862
Elkins,West Virginia,38.9237,-79.854
Halfway,Maryland,39.6163,-77.77
Soquel,California,36.9978,-121.9482
Milton,Vermont,44.643,-73.1542
Fort Meade,Maryland,39.1058,-76.7438
Montgomery,Ohio,39.2496,-84.3457
Hanover,Pennsylvania,41.2012,-75.9288
Lake Monticello,Virginia,37.921,-78.3295
Lowes Island,Virginia,39.0471,-77.3524
Kearney,Missouri,39.355,-94.3598
West Caldwell,New Jersey,40.8489,-74.2971
Bacliff,Texas,29.5077,-94.988
Essex Junction,Vermont,44.4902,-73.114
Winchendon,Massachusetts,42.6667,-72.0487
Pleasant View,Utah,41.3249,-112.0011
Wasilla,Alaska,61.577,-149.466
Forest,Virginia,37.3728,-79.2831
Oak Grove,South Carolina,33.9809,-81.1438
River Forest,Illinois,41.895,-87.8194
Cheval,Florida,28.1459,-82.5185
The Pinery,Colorado,39.4462,-104.7591
Panthersville,Georgia,33.7059,-84.2764
Smithville,Missouri,39.3921,-94.5748
Mount Kisco,New York,41.2018,-73.7282
Sierra Madre,California,34.1687,-118.0504
Lower Saucon,Pennsylvania,40.5881,-75.3188
Totowa,New Jersey,40.9039,-74.2213
Hanson,Massachusetts,42.0558,-70.8723
Orono,Maine,44.8867,-68.7166
Highland Park,Michigan,42.4052,-83.0977
North Branch,Minnesota,45.5137,-92.9601
Winnemucca,Nevada,40.9645,-117.7247
Castle Pines,Colorado,39.4625,-104.8706
Burr Ridge,Illinois,41.7485,-87.9198
Galena Park,Texas,29.7452,-95.2333
Maynard,Massachusetts,42.4264,-71.4561
Myrtle Grove,North Carolina,34.123,-77.8834
Ludington,Michigan,43.9573,-86.4434
Camden,Arkansas,33.5672,-92.8467
Bellmead,Texas,31.6025,-97.0896
Muskegon Heights,Michigan,43.2024,-86.242
Mapleton,Utah,40.1188,-111.5742
Fruitland Park,Florida,28.86,-81.919
Winchester,Connecticut,41.9219,-73.1028
Arkadelphia,Arkansas,34.1255,-93.0725
Rochelle,Illinois,41.9195,-89.0632
Gig Harbor,Washington,47.3353,-122.5964
Crestwood,Illinois,41.6454,-87.7396
Farmersville,California,36.3053,-119.2083
Waterford,New Jersey,39.7415,-74.8207
Smithfield,Virginia,36.9754,-76.6162
Gateway,Florida,26.5804,-81.7453
Chenango,New York,42.1954,-75.8989
Raceland,Louisiana,29.7282,-90.6362
Sweet Home,Oregon,44.4023,-122.7028
DeForest,Wisconsin,43.2301,-89.3437
Cleveland,Texas,30.3374,-95.0931
Avon Park,Florida,27.5908,-81.5081
Van Wert,Ohio,40.865,-84.5879
Garden City,South Carolina,33.5927,-79.007
Hornell,New York,42.3332,-77.6633
Pacific,Missouri,38.4805,-90.7541
Newcastle,Oklahoma,35.2404,-97.5998
Ketchikan,Alaska,55.3556,-131.6698
Alamosa,Colorado,37.4751,-105.8769
Toccoa,Georgia,34.5807,-83.3256
Brooklyn,Ohio,41.4349,-81.7498
Saks,Alabama,33.7118,-85.8536
Millington,Tennessee,35.335,-89.8991
Georgetown,Delaware,38.6894,-75.3872
Ogdensburg,New York,44.7088,-75.4717
Geneseo,New York,42.8038,-77.7783
